beta,gamma,yearly_I
71,-21,30851.00118502497
71,-20,30872.579560977494
71,-19,30894.96801930122
71,-18,30918.159740254916
71,-17,30942.14765941564
71,-16,30966.92446983089
71,-15,30992.482624244207
71,-14,31018.814337394164
71,-13,31045.911588385778
71,-12,31073.766123134028
71,-11,31102.369456877732
71,-10,31131.712876764323
71,-9,31161.787444503865
71,-8,31192.583999091712
71,-7,31224.093159598975
71,-6,31256.305328030106
71,-5,31289.2106922466
71,-4,31322.799228955748
71,-3,31357.06070676389
71,-2,31391.98468929296
71,-1,31427.56053835961
71,0,31463.777417215533
71,1,31500.62429384859
71,2,31538.089944343235
71,3,31576.162956299446
71,4,31614.83173230884
71,5,31654.084493487728
71,6,31693.909283064833
71,7,31734.293970023362
71,8,31775.226252796514
71,9,31816.69366301446
71,10,31858.683569302284
71,11,31901.183181127813
71,12,31944.179552697573
71,13,31987.659586900238
71,14,32031.610039296218
71,15,32076.017522151942
71,16,32120.868508517935
71,17,32166.149336349274
71,18,32211.846212667224
71,19,32257.9452177605
71,20,32304.43230942562
71,21,32351.293327244133
71,22,32398.513996896007
71,23,32446.07993450788
71,24,32493.976651034343
71,25,32542.1895566716
71,26,32590.703965301513
71,27,32639.505098965274
71,28,32688.578092364747
71,29,32737.90799739087
71,30,32787.47978767661
71,31,32837.278363174446
71,32,32887.28855475594
71,33,32937.49512883221
71,34,32987.88279199445
71,35,33038.436195672344
71,36,33089.13994080942
71,37,33139.97858255374
71,38,33190.93663496247
71,39,33241.998575719284
71,40,33293.148850862366
71,41,33344.371879522405
71,42,33395.652058668646
71,43,33446.973767861746
71,44,33498.32137401196
71,45,33549.679236141026
71,46,33601.031710146555
71,47,33652.363153567625
71,48,33703.65793034921
71,49,33754.90041560547
71,50,33806.07500037898
71,51,33857.166096395435
71,52,33908.1581408121
71,53,33959.035600958276
71,54,34009.78297906669
71,55,34060.38481699442
71,56,34110.82570093143
71,57,34161.09026609586
71,58,34211.16320141424
71,59,34261.02925418533
71,60,34310.67323472643
71,61,34360.08002100026
71,62,34409.23456322093
71,63,34458.12188843883
71,64,34506.727105101105
71,65,34555.03540758784
71,66,34603.03208072222
71,67,34650.7025042526
71,68,34698.03215730616
71,69,34745.0066228121
71,70,34791.61159189323
71,71,34837.832868224425
71,72,34883.656372357225
71,73,34929.06814600827
71,74,34974.054356311506
71,75,35018.601300031376
71,76,35062.695407737425
71,77,35106.32324793714
71,78,35149.47153116785
71,79,35192.12711404454
71,80,35234.27700326333
71,81,35275.90835955972
71,82,35317.00850161929
71,83,35357.564909940615
71,84,35397.56523064888
71,85,35436.997279258845
71,86,35475.84904438648
71,87,35514.10869140788
71,88,35551.76456606389
71,89,35588.805198010275
71,90,35625.21930431173
71,91,35660.99579287877
71,92,35696.12376584631
71,93,35730.592522893596
71,94,35764.39156450329
71,95,35797.510595159874
71,96,35829.939526485796
71,97,35861.66848031441
71,98,35892.68779169904
71,99,35922.98801185693
71,100,35952.5599110475
71,101,35981.394481383846
71,102,36009.48293957636
71,103,36036.816729608756
71,104,36063.387525343685
71,105,36089.18723305943
71,106,36114.20799391505
71,107,36138.44218634444
71,108,36161.88242837781
71,109,36184.52157989044
71,110,36206.352744777265
71,111,36227.369273054195
71,112,36247.56476288296
71,113,36266.93306252193
71,114,36285.46827219921
71,115,36303.16474591045
71,116,36320.01709313828
71,117,36336.020180494554
71,118,36351.169133283845
71,119,36365.45933698834
71,120,36378.88643867353
71,121,36391.44634831425
71,122,36403.13524004032
71,123,36413.94955330206
71,124,36423.885993954886
71,125,36432.94153526276
71,126,36441.11341882002
71,127,36448.39915539186
71,128,36454.796525672224
71,129,36460.30358096025
71,130,36464.91864375354
71,131,36468.64030825923
71,132,36471.46744082224
71,133,36473.39918027066
71,134,36474.43493817792
71,135,36474.574399042096
71,136,36473.81752038209
71,137,36472.16453275048
71,138,36469.615939663236
71,139,36466.172517446656
71,140,36461.83531500035
71,141,36456.605653478226
71,142,36450.485125885934
71,143,36443.475596595374
71,144,36435.579200777116
71,145,36426.79834374984
71,146,36417.13570024761
71,147,36406.594213605276
71,148,36395.177094861756
71,149,36382.887821782046
71,150,36369.73013779781
71,151,36355.70805086694
71,152,36340.825832253046
71,153,36325.08801522401
71,154,36308.49939367148
71,155,36291.065020650145
71,156,36272.790206838974
71,157,36253.68051892334
71,158,36233.74177789918
71,159,36212.980057300265
71,160,36191.40168134775
71,161,36169.01322302403
71,162,36145.821502070336
71,163,36121.8335829096
71,164,36097.05677249436
71,165,36071.49861808107
71,166,36045.16690493108
71,167,36018.06965393945
71,168,35990.21511919123
71,169,35961.611785447516
71,170,35932.268365560914
71,171,35902.19379782138
71,172,35871.397243233536
71,173,35839.888082726306
71,174,35807.67591429515
71,175,35774.77055007861
71,176,35741.18201336945
71,177,35706.92053556136
71,178,35671.99655303225
71,179,35636.42070396563
71,180,35600.20382510971
72,-180,35011.25888690323
72,-179,34974.1961966173
72,-178,34936.51110828616
72,-177,34898.215101152804
72,-176,34859.3198405519
72,-175,34819.837174356646
72,-174,34779.77912936971
72,-173,34739.15790765961
72,-172,34697.98588284391
72,-171,34656.27559632031
72,-170,34614.039753446086
72,-169,34571.291219668165
72,-168,34528.04301660402
72,-167,34484.30831807524
72,-166,34440.100446094715
72,-165,34395.43286680847
72,-164,34350.31918639387
72,-163,34304.773146914966
72,-162,34258.80862213664
72,-161,34212.43961329841
72,-160,34165.68024484952
72,-159,34118.544760146564
72,-158,34071.047517114865
72,-157,34023.20298387469
72,-156,33975.02573433438
72,-155,33926.53044375083
72,-154,33877.73188425934
72,-153,33828.64492037388
72,-152,33779.2845044591
72,-151,33729.66567217593
72,-150,33679.80353790132
72,-149,33629.71329012441
72,-148,33579.410186819885
72,-147,33528.90955080027
72,-146,33478.22676504859
72,-145,33427.37726803235
72,-144,33376.37654900089
72,-143,33325.24014326728
72,-142,33273.98362747606
72,-141,33222.622614858556
72,-140,33171.172750476704
72,-139,33119.649706457574
72,-138,33068.069177219564
72,-137,33016.446874691435
72,-136,32964.79852352677
72,-135,32913.13985631352
72,-134,32861.48660878221
72,-133,32809.854515012405
72,-132,32758.259302640046
72,-131,32706.71668806664
72,-130,32655.24237167186
72,-129,32603.852033031202
72,-128,32552.56132613954
72,-127,32501.38587464311
72,-126,32450.341267080166
72,-125,32399.44305213268
72,-124,32348.706733890023
72,-123,32298.147767126116
72,-122,32247.781552592096
72,-121,32197.62343232479
72,-120,32147.688684973517
72,-119,32097.992521146072
72,-118,32048.550078775363
72,-117,31999.376418508284
72,-116,31950.486519118134
72,-115,31901.89527294183
72,-114,31853.617481343736
72,-113,31805.66785020684
72,-112,31758.060985453205
72,-111,31710.811388595077
72,-110,31663.933452317397
72,-109,31617.441456093595
72,-108,31571.349561836196
72,-107,31525.671809582593
72,-106,31480.422113218716
72,-105,31435.614256240337
72,-104,31391.261887554803
72,-103,31347.37851732323
72,-102,31303.977512845326
72,-101,31261.07209448748
72,-100,31218.675331655795
72,-99,31176.800138814873
72,-98,31135.459271554137
72,-97,31094.66532270223
72,-96,31054.430718491152
72,-95,31014.76771477107
72,-94,30975.68839327723
72,-93,30937.204657949453
72,-92,30899.32823130636
72,-91,30862.0706508744
72,-90,30825.44326567351
72,-89,30789.457232760033
72,-88,30754.123513828214
72,-87,30719.45287187109
72,-86,30685.4558679021
72,-85,30652.142857737952
72,-84,30619.523988844292
72,-83,30587.609197244536
72,-82,30556.40820449341
72,-81,30525.930514715532
72,-80,30496.185411710427
72,-79,30467.18195612468
72,-78,30438.92898269173
72,-77,30411.43509754112
72,-76,30384.70867557649
72,-75,30358.75785792491
72,-74,30333.590549456825
72,-73,30309.214416378196
72,-72,30285.636883895295
72,-71,30262.86513395292
72,-70,30240.906103046706
72,-69,30219.766480110167
72,-68,30199.452704477262
72,-67,30179.970963920823
72,-66,30161.327192767727
72,-65,30143.527070091273
72,-64,30126.576017981308
72,-63,30110.47919989245
72,-62,30095.241519071496
72,-61,30080.86761706356
72,-60,30067.361872298497
72,-59,30054.728398756943
72,-58,30042.971044717342
72,-57,30032.093391583687
72,-56,30022.09875279442
72,-55,30012.990172813352
72,-54,30004.77042620222
72,-53,29997.442016775385
72,-52,29991.007176837462
72,-51,29985.467866502928
72,-50,29980.825773099477
72,-49,29977.08231065364
72,-48,29974.23861946038
72,-47,29972.29556573557
72,-46,29971.253741352215
72,-45,29971.113463660073
72,-44,29971.874775389144
72,-43,29973.53744463644
72,-42,29976.100964936864
72,-41,29979.564555417262
72,-40,29983.927161034448
72,-39,29989.18745289645
72,-38,29995.343828667457
72,-37,30002.394413055696
72,-36,30010.337058384932
72,-35,30019.169345248432
72,-34,30028.888583246036
72,-33,30039.491811803764
72,-32,30050.97580107541
72,-31,30063.33705292662
72,-30,30076.571802000355
72,-29,30090.676016863803
72,-28,30105.645401236496
72,-27,30121.47539529897
72,-26,30138.161177081678
72,-25,30155.697663933788
72,-24,30174.079514071607
72,-23,30193.301128205476
72,-22,30213.35665124553
72,-21,30234.23997408517
72,-20,30255.94473546193
72,-19,30278.464323895245
72,-18,30301.79187970042
72,-17,30325.920297077828
72,-16,30350.842226277946
72,-15,30376.550075839565
72,-14,30403.036014902802
72,-13,30430.291975593955
72,-12,30458.30965548343
72,-11,30487.080520114414
72,-10,30516.595805603007
72,-9,30546.846521307165
72,-8,30577.82345256591
72,-7,30609.517163505872
72,-6,30641.917999915713
72,-5,30675.01609218674
72,-4,30708.80135831946
72,-3,30743.26350699451
72,-2,30778.39204070757
72,-1,30814.176258966956
72,0,30850.60526155313
72,1,30887.66795183907
72,2,30925.35304017016
72,3,30963.649047303574
72,4,31002.544307904445
72,5,31042.02697409966
72,6,31082.085019086608
72,7,31122.706240796764
72,8,31163.87826561245
72,9,31205.58855213606
72,10,31247.824395010262
72,11,31290.572928788213
72,12,31333.821131852346
72,13,31377.555830381105
72,14,31421.763702361663
72,15,31466.43128164792
72,16,31511.54496206251
72,17,31557.09100154138
72,18,31603.055526319695
72,19,31649.424535157945
72,20,31696.183903606823
72,21,31743.319388309756
72,22,31790.816631341495
72,23,31838.661164581677
72,24,31886.838414121976
72,25,31935.33370470553
72,26,31984.13226419702
72,27,32033.21922808249
72,28,32082.579643997236
72,29,32132.19847628041
72,30,32182.060610555025
72,31,32232.15085833194
72,32,32282.453961636467
72,33,32332.954597656048
72,34,32383.63738340772
72,35,32434.486880424018
72,36,32485.48759945549
72,37,32536.624005189075
72,38,32587.88052098028
72,39,32639.2415335978
72,40,32690.69139797969
72,41,32742.21444199876
72,42,32793.79497123683
72,43,32845.4172737649
72,44,32897.0656249296
72,45,32948.72429214283
72,46,33000.37753967415
72,47,33052.00963344394
72,48,33103.60484581629
72,49,33155.14746038969
72,50,33206.62177678445
72,51,33258.01211542517
72,52,33309.30282231681
72,53,33360.47827381323
72,54,33411.52288137614
72,55,33462.42109632364
72,56,33513.157414566354
72,57,33563.71638133021
72,58,33614.082595864245
72,59,33664.24071613157
72,60,33714.17546348281
72,61,33763.87162731026
72,62,33813.314069680964
72,63,33862.48772994805
72,64,33911.37762933822
72,65,33959.968875514474
72,66,34008.246667112566
72,67,34056.19629824955
72,68,34103.80316300314
72,69,34151.05275986125
72,70,34197.93069613895
72,71,34244.42269236272
72,72,34290.51458662015
72,73,34336.19233887372
72,74,34381.44203523762
72,75,34426.249892216
72,76,34470.60226090153
72,77,34514.48563113311
72,78,34557.886635610994
72,79,34600.79205396884
72,80,34643.18881680057
72,81,34685.06400964149
72,82,34726.40487690223
72,83,34767.19882575414
72,84,34807.43342996521
72,85,34847.09643368527
72,86,34886.17575517912
72,87,34924.65949050688
72,88,34962.53591714997
72,89,34999.793497581944
72,90,35036.42088278284
72,91,35072.40691569631
72,92,35107.74063462814
72,93,35142.411276585284
72,94,35176.408280554264
72,95,35209.72129071837
72,96,35242.340159612075
72,97,35274.254951211784
72,98,35305.455943962945
72,99,35335.93363374083
72,100,35365.67873674592
72,101,35394.68219233169
72,102,35422.93516576456
72,103,35450.42905091524
72,104,35477.155472879844
72,105,35503.10629053145
72,106,35528.27359899953
72,107,35552.649732078135
72,108,35576.22726456104
72,109,35598.999014503395
72,110,35620.95804540963
72,111,35642.097668346134
72,112,35662.41144397907
72,113,35681.893184535555
72,114,35700.536955688636
72,115,35718.33707836504
72,116,35735.28813047505
72,117,35751.384948563886
72,118,35766.622629384845
72,119,35780.9965313928
72,120,35794.50227615784
72,121,35807.13574969941
72,122,35818.89310373897
72,123,35829.770756872655
72,124,35839.76539566194
72,125,35848.87397564298
72,126,35857.093722254125
72,127,35864.42213168097
72,128,35870.85697161885
72,129,35876.39628195337
72,130,35881.038375356824
72,131,35884.7818378027
72,132,35887.625528995966
72,133,35889.56858272072
72,134,35890.61040710416
72,135,35890.75068479627
72,136,35889.98937306722
72,137,35888.32670381989
72,138,35885.76318351948
72,139,35882.29959303906
72,140,35877.93698742192
72,141,35872.676695559894
72,142,35866.52031978892
72,143,35859.46973540066
72,144,35851.52709007141
72,145,35842.694803207916
72,146,35832.975565210305
72,147,35822.37233665257
72,148,35810.888347380926
72,149,35798.527095529724
72,150,35785.29234645597
72,151,35771.188131592535
72,152,35756.218747219864
72,153,35740.38875315737
72,154,35723.70297137469
72,155,35706.16648452256
72,156,35687.78463438474
72,157,35668.563020250884
72,158,35648.507497210856
72,159,35627.624174371194
72,160,35605.91941299443
72,161,35583.399824561064
72,162,35560.07226875595
72,163,35535.94385137853
72,164,35511.02192217845
72,165,35485.31407261674
72,166,35458.82813355358
72,167,35431.57217286239
72,168,35403.55449297293
72,169,35374.7836283419
72,170,35345.26834285336
72,171,35315.01762714921
72,172,35284.040695890435
72,173,35252.34698495046
72,174,35219.94614854065
72,175,35186.8480562696
72,176,35153.062790136915
72,177,35118.60064146183
72,178,35083.47210774881
72,179,35047.6878894894
72,180,35011.25888690323
73,-180,34418.26192764224
73,-179,34380.994713358006
73,-178,34343.10166643337
73,-177,34304.594329457526
73,-176,34265.48443213832
73,-175,34225.78388772937
73,-174,34185.50478940112
73,-173,34144.65940655706
73,-172,34103.26018109643
73,-171,34061.319723624496
73,-170,34018.85080961078
73,-169,33975.86637549793
73,-168,33932.37951476095
73,-167,33888.403473918916
73,-166,33843.951648499904
73,-165,33799.037578960495
73,-164,33753.67494656136
73,-163,33707.87756919982
73,-162,33661.6593972006
73,-161,33615.03450906669
73,-160,33568.017107190644
73,-159,33520.62151352854
73,-158,33472.86216523729
73,-157,33424.753610277134
73,-156,33376.310502979904
73,-155,33327.547599585385
73,-154,33278.47975374621
73,-153,33229.121912003764
73,-152,33179.489109234586
73,-151,33129.596464071336
73,-150,33079.459174296986
73,-149,33029.09251221567
73,-148,32978.51182000067
73,-147,32927.73250502071
73,-146,32876.77003514711
73,-145,32825.639934041836
73,-144,32774.35777642903
73,-143,32722.939183350685
73,-142,32671.399817408328
73,-141,32619.755377992104
73,-140,32568.02159649855
73,-139,32516.214231538645
73,-138,32464.349064137718
73,-137,32412.44189292805
73,-136,32360.508529336934
73,-135,32308.56479276999
73,-134,32256.626505792516
73,-133,32204.70948930991
73,-132,32152.829557748304
73,-131,32101.002514237447
73,-130,32049.24414579683
73,-129,31997.570218526864
73,-128,31945.996472806437
73,-127,31894.53861849802
73,-126,31843.212330162525
73,-125,31792.03324228463
73,-124,31741.016944510324
73,-123,31690.178976897998
73,-122,31639.534825185176
73,-121,31589.099916070983
73,-120,31538.889612517374
73,-119,31488.919209069158
73,-118,31439.203927195358
73,-117,31389.75891065237
73,-116,31340.599220871274
73,-115,31291.73983236981
73,-114,31243.195628190944
73,-113,31194.981395369578
73,-112,31147.111820428112
73,-111,31099.60148490279
73,-110,31052.464860902
73,-109,31005.716306698072
73,-108,30959.37006235349
73,-107,30913.44024538325
73,-106,30867.94084645451
73,-105,30822.885725124972
73,-104,30778.288605621037
73,-103,30734.16307265733
73,-102,30690.522567298667
73,-101,30647.380382865667
73,-100,30604.7496608857
73,-99,30562.64338708964
73,-98,30521.074387456407
73,-97,30480.0553243059
73,-96,30439.59869244219
73,-95,30399.716815347212
73,-94,30360.421841427084
73,-93,30321.725740311515
73,-92,30283.640299207796
73,-91,30246.177119310185
73,-90,30209.34761226621
73,-89,30173.162996700506
73,-88,30137.634294797503
73,-87,30102.77232894395
73,-86,30068.587718432405
73,-85,30035.090876226284
73,-84,30002.29200578833
73,-83,29970.201097972138
73,-82,29938.827927979168
73,-81,29908.18205238082
73,-80,29878.272806207737
73,-79,29849.109300106065
73,-78,29820.700417562213
73,-77,29793.054812197046
73,-76,29766.18090512978
73,-75,29740.08688241281
73,-74,29714.78069253821
73,-73,29690.270044016608
73,-72,29666.562403029
73,-71,29643.664991152433
73,-70,29621.58478316043
73,-69,29600.328504898192
73,-68,29579.902631234036
73,-67,29560.31338408692
73,-66,29541.56673053132
73,-65,29523.668380979474
73,-64,29506.623787442073
73,-63,29490.4381418674
73,-62,29475.11637455994
73,-61,29460.663152678357
73,-60,29447.08287881412
73,-59,29434.37968965018
73,-58,29422.557454700986
73,-57,29411.619775133848
73,-56,29401.569982671965
73,-55,29392.41113857939
73,-54,29384.146032728837
73,-53,29376.777182751524
73,-52,29370.30683327067
73,-51,29364.736955217242
73,-50,29360.069245230203
73,-49,29356.305125139163
73,-48,29353.445741531552
73,-47,29351.4919654033
73,-46,29350.44439189363
73,-45,29350.30334010345
73,-44,29351.068852998666
73,-43,29352.7406973965
73,-42,29355.318364037015
73,-41,29358.801067737968
73,-40,29363.187747634074
73,-39,29368.477067500127
73,-38,29374.667416158107
73,-37,29381.756907967752
73,-36,29389.7433834013
73,-35,29398.62440970086
73,-34,29408.39728161985
73,-33,29419.05902224678
73,-32,29430.606383912193
73,-31,29443.035849177842
73,-30,29456.343631908265
73,-29,29470.52567842382
73,-28,29485.577668735834
73,-27,29501.495017862246
73,-26,29518.27287722428
73,-25,29535.906136123434
73,-24,29554.389423298293
73,-23,29573.717108560475
73,-22,29593.883304509825
73,-21,29614.881868327735
73,-20,29636.706403648222
73,-19,29659.350262506385
73,-18,29682.806547363507
73,-17,29707.068113207977
73,-16,29732.12756973182
73,-15,29757.977283581804
73,-14,29784.6093806847
73,-13,29812.015748645696
73,-12,29840.18803921967
73,-11,29869.117670853964
73,-10,29898.795831302577
73,-9,29929.213480310296
73,-8,29960.361352366606
73,-7,29992.229959527922
73,-6,30024.80959430778
73,-5,30058.090332633845
73,-4,30092.06203687079
73,-3,30126.714358908437
73,-2,30162.03674331377
73,-1,30198.01843054636
73,0,30234.648460235745
73,1,30271.91567452001
73,2,30309.808721444646
73,3,30348.31605842049
73,4,30387.425955739658
73,5,30427.12650014859
73,6,30467.40559847687
73,7,30508.25098132098
73,8,30549.650206781538
73,9,30591.590664253505
73,10,30634.059578267235
73,11,30677.044012380076
73,12,30720.530873117015
73,13,30764.50691395906
73,14,30808.958739378093
73,15,30853.872808917524
73,16,30899.235441316643
73,17,30945.032818678188
73,18,30991.25099067737
73,19,31037.875878811305
73,20,31084.89328068739
73,21,31132.288874349477
73,22,31180.048222640675
73,23,31228.156777600874
73,24,31276.59988489812
73,25,31325.362788292652
73,26,31374.43063413178
73,27,31423.78847587424
73,28,31473.42127864341
73,29,31523.313923806654
73,30,31573.45121358105
73,31,31623.817875662295
73,32,31674.398567877335
73,33,31725.177882857282
73,34,31776.140352730905
73,35,31827.270453836165
73,36,31878.552611448966
73,37,31929.971204527315
73,38,31981.510570469705
73,39,32033.15500988594
73,40,32084.888791379435
73,41,32136.696156339352
73,42,32188.561323740316
73,43,32240.468494949928
73,44,32292.401858541056
73,45,32344.345595108
73,46,32396.28388208547
73,47,32448.200898568088
73,48,32500.080830129693
73,49,32551.907873640554
73,50,32603.66624208119
73,51,32655.340169351115
73,52,32706.91391507162
73,53,32758.371769379974
73,54,32809.69805771548
73,55,32860.877145593346
73,56,32911.893443367684
73,57,32962.73141098001
73,58,33013.37556269285
73,59,33063.81047180704
73,60,33114.02077536063
73,61,33163.99117880884
73,62,33213.706460682646
73,63,33263.151477225605
73,64,33312.3111670067
73,65,33361.170555508215
73,66,33409.71475968706
73,67,33457.928992508394
73,68,33505.7985674499
73,69,33553.30890297525
73,70,33600.44552697602
73,71,33647.194081179914
73,72,33693.5403255245
73,73,33739.470142494756
73,74,33784.96954142345
73,75,33830.02466275302
73,76,33874.62178225694
73,77,33918.74731522069
73,78,33962.38782057935
73,79,34005.53000501235
73,80,34048.16072699229
73,81,34090.267000788364
73,82,34131.836000421616
73,83,34172.85506357207
73,84,34213.31169543583
73,85,34253.19357253081
73,86,34292.488546450906
73,87,34331.184647566464
73,88,34369.270088670186
73,89,34406.733268567805
73,90,34443.56277561177
73,91,34479.747391177494
73,92,34515.2760930805
73,93,34550.13805893405
73,94,34584.32266944565
73,95,34617.81951165174
73,96,34650.61838208969
73,97,34682.709289905855
73,98,34714.08245989887
73,99,34744.72833549715
73,100,34774.637581670264
73,101,34803.801087771964
73,102,34832.20997031576
73,103,34859.85557568098
73,104,34886.72948274823
73,105,34912.82350546522
73,106,34938.12969533979
73,107,34962.64034386137
73,108,34986.34798484902
73,109,35009.24539672555
73,110,35031.3256047176
73,111,35052.581882979815
73,112,35073.00775664394
73,113,35092.597003791074
73,114,35111.34365734671
73,115,35129.2420068985
73,116,35146.28660043594
73,117,35162.4722460106
73,118,35177.79401331807
73,119,35192.24723519965
73,120,35205.827509063885
73,121,35218.530698227834
73,122,35230.35293317702
73,123,35241.29061274414
73,124,35251.34040520603
73,125,35260.49924929859
73,126,35268.76435514919
73,127,35276.13320512646
73,128,35282.60355460736
73,129,35288.17343266071
73,130,35292.8411426478
73,131,35296.605262738856
73,132,35299.464646346474
73,133,35301.41842247469
73,134,35302.4659959844
73,135,35302.60704777452
73,136,35301.84153487936
73,137,35300.16969048148
73,138,35297.59202384097
73,139,35294.109320140014
73,140,35289.7226402439
73,141,35284.433320377866
73,142,35278.24297171991
73,143,35271.15347991025
73,144,35263.16700447669
73,145,35254.28597817714
73,146,35244.51310625818
73,147,35233.851365631235
73,148,35222.30400396582
73,149,35209.874538700155
73,150,35196.566755969725
73,151,35182.38470945416
73,152,35167.33271914217
73,153,35151.41537001574
73,154,35134.637510653716
73,155,35117.00425175454
73,156,35098.52096457974
73,157,35079.1932793175
73,158,35059.02708336816
73,159,35038.02851955027
73,160,35016.2039842298
73,161,34993.5601253716
73,162,34970.103840514465
73,163,34945.84227467001
73,164,34920.7828181462
73,165,34894.93310429619
73,166,34868.3010071933
73,167,34840.89463923228
73,168,34812.72234865831
73,169,34783.792717024
73,170,34754.11455657542
73,171,34723.69690756768
73,172,34692.54903551139
73,173,34660.68042835007
73,174,34628.10079357025
73,175,34594.82005524415
73,176,34560.84835100723
73,177,34526.19602896959
73,178,34490.87364456419
73,179,34454.8919573316
73,180,34418.26192764225
74,-180,33821.393579945114
74,-179,33783.93319361701
74,-178,33745.843730688044
74,-177,33707.13679357762
74,-176,33667.824172793706
74,-175,33627.9178433415
74,-174,33587.42996107539
74,-173,33546.372858996685
74,-172,33504.759043496335
74,-171,33462.6011905456
74,-170,33419.912141835026
74,-169,33376.70490086231
74,-168,33332.992628971544
74,-167,33288.788641344356
74,-166,33244.106402943435
74,-165,33198.95952441154
74,-164,33153.36175792519
74,-163,33107.326993005714
74,-162,33060.869252288554
74,-161,33014.00268725154
74,-160,32966.74157390437
74,-159,32919.100308440065
74,-158,32871.09340284951
74,-157,32822.735480501186
74,-156,32774.0412716868
74,-155,32725.025609133987
74,-154,32675.70342348843
74,-153,32626.08973876567
74,-152,32576.199667774643
74,-151,32526.048407514303
74,-150,32475.6512345444
74,-149,32425.023500331907
74,-148,32374.180626575195
74,-147,32323.138100506163
74,-146,32271.911470172643
74,-145,32220.51633970248
74,-144,32168.968364550354
74,-143,32117.283246728723
74,-142,32065.476730025395
74,-141,32013.564595207
74,-140,31961.56265521278
74,-139,31909.486750337346
74,-138,31857.3527434059
74,-137,31805.176514941893
74,-136,31752.973958330007
74,-135,31700.760974974644
74,-134,31648.553469456383
74,-133,31596.367344687143
74,-132,31544.21849706598
74,-131,31492.122811637182
74,-130,31440.096157251148
74,-129,31388.15438173075
74,-128,31336.31330704404
74,-127,31284.58872448453
74,-126,31232.996389861182
74,-125,31181.552018698832
74,-124,31130.271281451336
74,-123,31079.169798728035
74,-122,31028.26313653557
74,-121,30977.56680153641
74,-120,30927.09623632534
74,-119,30876.866814725337
74,-118,30826.893837104875
74,-117,30777.192525717055
74,-116,30727.778020062706
74,-115,30678.66537227905
74,-114,30629.869542554297
74,-113,30581.40539457094
74,-112,30533.287690977817
74,-111,30485.5310888937
74,-110,30438.15013544212
74,-109,30391.15926332055
74,-108,30344.57278640379
74,-107,30298.40489538407
74,-106,30252.669653448178
74,-105,30207.380991993887
74,-104,30162.5527063862
74,-103,30118.198451755135
74,-102,30074.33173883633
74,-101,30030.965929855563
74,-100,29988.114234458222
74,-99,29945.789705685944
74,-98,29904.005236000154
74,-97,29862.773553355055
74,-96,29822.10721732069
74,-95,29782.018615256897
74,-94,29742.51995854022
74,-93,29703.623278844116
74,-92,29665.340424474052
74,-91,29627.68305675832
74,-90,29590.662646495875
74,-89,29554.290470462398
74,-88,29518.577607974938
74,-87,29483.53493751749
74,-86,29449.173133426822
74,-85,29415.50266264143
74,-84,29382.533781512848
74,-83,29350.2765326816
74,-82,29318.74074201825
74,-81,29287.93601563006
74,-80,29257.871736935136
74,-79,29228.55706380399
74,-78,29200.00092577001
74,-77,29172.21202130952
74,-76,29145.198815192016
74,-75,29118.96953590174
74,-74,29093.532173131254
74,-73,29068.894475347697
74,-72,29045.06394743243
74,-71,29022.04784839515
74,-70,28999.85318916259
74,-69,28978.48673044293
74,-68,28957.954980666564
74,-67,28938.26419400324
74,-66,28919.420368457384
74,-65,28901.429244040828
74,-64,28884.296301024297
74,-63,28868.02675826824
74,-62,28852.625571632947
74,-61,28838.097432469196
74,-60,28824.44676618871
74,-59,28811.67773091687
74,-58,28799.794216225335
74,-57,28788.799841947955
74,-56,28778.69795707753
74,-55,28769.491638746105
74,-54,28761.183691287424
74,-53,28753.77664538277
74,-52,28747.27275729002
74,-51,28741.674008156588
74,-50,28736.98210341561
74,-49,28733.19847226679
74,-48,28730.324267240765
74,-47,28728.36036384828
74,-46,28727.307360313254
74,-45,28727.165577390857
74,-44,28727.935058269548
74,-43,28729.615568557907
74,-42,28732.206596356304
74,-41,28735.70735241253
74,-40,28740.116770362358
74,-39,28745.43350705443
74,-38,28751.65594295915
74,-37,28758.78218266237
74,-36,28766.810055442384
74,-35,28775.737115931395
74,-34,28785.560644860292
74,-33,28796.27764988696
74,-32,28807.88486650791
74,-31,28820.378759052503
74,-30,28833.75552176003
74,-29,28848.011079939
74,-28,28863.141091208265
74,-27,28879.140946819847
74,-26,28896.005773062745
74,-25,28913.730432747434
74,-24,28932.309526770983
74,-23,28951.7373957613
74,-22,28972.008121801377
74,-21,28993.11553023158
74,-20,29015.053191530893
74,-19,29037.814423275115
74,-18,29061.392292172633
74,-17,29085.779616176183
74,-16,29110.968966670567
74,-15,29136.952670735634
74,-14,29163.722813483415
74,-13,29191.27124046909
74,-12,29219.58956017493
74,-11,29248.669146566495
74,-10,29278.501141719968
74,-9,29309.07645852073
74,-8,29340.385783431022
74,-7,29372.41957932719
74,-6,29405.168088404735
74,-5,29438.621335150514
74,-4,29472.769129381453
74,-3,29507.60106934873
74,-2,29543.10654490593
74,-1,29579.27474074125
74,0,29616.094639671926
74,1,29653.555026000005
74,2,29691.644488928974
74,3,29730.351426039433
74,4,29769.664046823345
74,5,29809.57037627556
74,6,29850.05825854164
74,7,29891.115360620366
74,8,29932.729176120716
74,9,29974.8870290714
74,10,30017.57607778202
74,11,30060.783318754748
74,12,30104.49559064547
74,13,30148.699578272688
74,14,30193.381816673616
